[*] 瑁佸垽鍚姩: pypy 鎵х孩鍏堣(姣忕潃 1.5s) vs pypy3 鎵ч粦(姣忕潃 1.5s), 闅忔満绉嶅瓙 20260920
[engine_server] 灏辩华 (PyPy 3.11.13, engine=jieqi_engine)
[engine_server] 棰勭儹瀹屾垚
[engine_server] 灏辩华 (PyPy 3.11.13, engine=jieqi_engine_v3)
[engine_server] 棰勭儹瀹屾垚
[+] 寮曟搸瀛愯繘绋嬪氨缁?(PyPy: pypy3.EXE)
[+] 寮曟搸瀛愯繘绋嬪氨缁?(PyPy: pypy3.EXE)
[*] 绾㈡柟寮曟搸: pypy (miaosiSari 鍘熺増, alpha-beta)
[*] 榛戞柟寮曟搸: pypy3 (v5.6 鍩虹嚎+鐪熼潤鎬佹悳绱?
[  1] 绾?b2b9 (7, 1)->(0, 1) 缈诲紑=浠?鍚?b杌?鐢ㄦ椂 0.95s (score=154 depth=5)
[212] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.48s (score=9 depth=8)
[213] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.53s (score=-5 depth=7)
[214] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.28s (score=-9 depth=8)
[215] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.94s (score=5 depth=7)
[216] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.49s (score=9 depth=8)
[217] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.55s (score=-5 depth=7)
[218] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.47s (score=-9 depth=8)
[219] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.93s (score=5 depth=7)
[220] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 0.82s (score=9 depth=7)
[221] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.53s (score=-5 depth=7)
[222] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.36s (score=-9 depth=8)
[223] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.85s (score=5 depth=7)
[224] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.37s (score=9 depth=8)
[225] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.56s (score=-5 depth=7)
[226] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.27s (score=-9 depth=8)
[227] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.81s (score=5 depth=7)
[228] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.51s (score=9 depth=8)
[229] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.52s (score=-5 depth=7)
[230] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.22s (score=-9 depth=8)
[231] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.86s (score=5 depth=7)
[232] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 0.66s (score=9 depth=7)
[233] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.55s (score=-5 depth=7)
[234] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.27s (score=-9 depth=8)
[235] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.82s (score=5 depth=7)
[236] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.38s (score=9 depth=8)
[237] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.55s (score=-5 depth=7)
[238] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.18s (score=-9 depth=8)
[239] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.90s (score=5 depth=7)
[240] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.43s (score=9 depth=8)
[241] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.52s (score=-5 depth=7)
[242] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.19s (score=-9 depth=8)
[243] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.82s (score=5 depth=7)
[244] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.37s (score=9 depth=8)
[245] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.53s (score=-5 depth=7)
[246] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.25s (score=-9 depth=8)
[247] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.91s (score=5 depth=7)
[248] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.44s (score=9 depth=8)
[249] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.51s (score=-5 depth=7)
[250] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.22s (score=-9 depth=8)
[251] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.88s (score=5 depth=7)
[252] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 0.93s (score=9 depth=7)
[253] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.57s (score=-5 depth=7)
[254] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.22s (score=-9 depth=8)
[255] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.80s (score=5 depth=7)
[256] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.40s (score=9 depth=8)
[257] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.55s (score=-5 depth=7)
[258] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.17s (score=-9 depth=8)
[259] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.84s (score=5 depth=7)
[260] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.35s (score=9 depth=8)
[261] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.55s (score=-5 depth=7)
[262] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.12s (score=-9 depth=8)
[263] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.84s (score=5 depth=7)
[264] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.38s (score=9 depth=8)
[265] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.51s (score=-5 depth=7)
[266] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.14s (score=-9 depth=8)
[267] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.84s (score=5 depth=7)
[268] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.42s (score=9 depth=8)
[269] 绾?d9d8 (0, 3)->(1, 3)  鐢ㄦ椂 1.51s (score=-5 depth=7)
[270] 榛?f9e8 (9, 3)->(8, 4)  鐢ㄦ椂 1.22s (score=-9 depth=8)
[271] 绾?d8d9 (1, 3)->(0, 3)  鐢ㄦ椂 0.88s (score=5 depth=7)
[272] 榛?e8f9 (8, 4)->(9, 3)  鐢ㄦ椂 1.40s (score=9 depth=8)

========================================================
瀵瑰眬缁撴灉
========================================================
鍜屾
鍘熷洜: 杩炵画 120 涓崐鐫€鏃犲悆瀛? 鍒ゅ拰
鎬绘鏁? 272 鐫€, 鍏ㄥ眬澧欓挓 327.9s

鍙屾柟鐢ㄦ椂:
  pypy  (绾㈡柟): 136 鐫€  鎬荤敤鏃?  156.8s  骞冲潎  1.15s  鏈€闀?  1.61s
  pypy3 (榛戞柟): 136 鐫€  鎬荤敤鏃?  170.9s  骞冲潎  1.26s  鏈€闀?  1.55s

[*] 妫嬭氨宸蹭繚瀛? C:\Users\yimingwang218185\Desktop\jieqi_ai\tools\games\game_20260819_151727.json / .txt

缁堝眬妫嬬洏 (绾㈡柟鍦ㄤ笅):
    0 1 2 3 4 5 6 7 8
 0 | 路 路 路 r鐐?路 b灏?路 路 路
 1 | 路 路 路 路 r鍏?路 路 路 路
 2 | 路 路 路 路 路 路 路 路 路
 3 | 路 路 路 路 路 路 路 路 路
 4 | 路 路 路 路 路 路 路 路 路
 5 | 路 路 路 路 路 路 路 路 路
 6 | 路 路 路 路 路 路 路 路 路
 7 | 路 路 路 路 r甯?路 路 路 路
 8 | 路 路 路 路 路 b鍗?路 路 路
 9 | 路 路 路 b澹?路 路 路 路 路
